trend trendClass trendLength relevantTweetsFromStream tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies tweetsWithRts retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet averageRank mostDominantRank maximumRank mostDominantSlice duration durationOfLongestDateRange daySlices 1 2 3 4 5 6 7
midnightmemoriessinglebundle, Meme, 28, 0.0013436083251705516, 7.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2302.2451612903224, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
thevampslondon, Meme, 14, 0.0011962448314421685, 7.271786022433132, 1.6885245901639345, 1.088006902502157, 0.47886108714408976, 0.32355478861087145, 0.5021570319240725, 0.5021570319240725, 322.92320966350303, 0.47886108714408976, 0.4003451251078516, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
kobemeetcayden, Meme, 14, 0.001924393859276532, 4.0, 1.40990990990991, 1.0, 0.0, 0.0, 1.0, 1.0, 557.8198198198198, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
gameinsight, Meme, 11, 0.0016556721942424216, 5.4188481675392675, 0.0, 2.994764397905759, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
mothersday, Event, 10, 0.0013089345619403437, 8.671773718326458, 1.0754272245138479, 2.739540365350619, 0.4395992928697702, 0.06540954625810254, 0.6894519740718916, 0.6894519740718916, 73.56923983500295, 0.4478491455509723, 0.4225103123158515, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
vote1duk, Meme, 8, 0.0012049132722497205, 6.7907324364723465, 1.053811659192825, 2.1121076233183858, 0.0, 0.02391629297458894, 0.7608370702541106, 0.7608370702541106, 101.42750373692078, 0.0, 0.5979073243647235, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
ask5sos, Meme, 7, 0.0010922235417515451, 4.573593073593074, 1.0649350649350648, 1.0606060606060606, 0.04112554112554113, 0.3484848484848485, 0.06493506493506493, 0.06493506493506493, 1.08008658008658, 0.04112554112554113, 0.04112554112554113, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
kca, Meme, 3, 0.0038054455145153042, 5.863360323886639, 1.0723684210526316, 2.062753036437247, 0.005566801619433198, 0.040991902834008095, 0.7813765182186235, 0.7813765182186235, 66.76315789473684, 0.005566801619433198, 0.4559716599190283, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
2013memoriesgifs, Meme, 16, 9.015178439854023E-4, 15.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 5835.6442307692305, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
tittytuesday, Meme, 12, 7.368174686419154E-4, 4.0588235294117645, 1.2, 1.8, 0.6235294117647059, 0.0, 0.8235294117647058, 0.8235294117647058, 5.211764705882353, 0.6235294117647059, 0.9882352941176471, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
teachersstrike, Event, 14, 8.235018767174348E-4, 8.828612926652143, 0.934640522875817, 1.252723311546841, 0.13507625272331156, 0.027596223674655047, 0.7792302106027597, 0.7792302106027597, 72.04284676833696, 0.13580246913580246, 0.29121278140885987, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
twilight, Meme, 8, 0.0018897200960463242, 7.743119266055046, 0.9678899082568807, 1.738532110091743, 0.009174311926605505, 0.0, 0.9678899082568807, 0.9678899082568807, 3290.6284403669724, 0.009174311926605505, 0.9403669724770642, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
lfc, Event, 3, 0.0015083087005140386, 9.477173913043478, 0.6989130434782609, 1.9228260869565217, 0.24239130434782608, 0.058695652173913045, 0.5032608695652174, 0.5032608695652174, 16.305434782608696, 0.24456521739130435, 0.16304347826086957, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
1dthatmoment, Event, 12, 0.0029906120786054213, 11.976811594202898, 0.9971014492753624, 1.0, 0.0, 0.0, 0.9971014492753624, 0.9971014492753624, 7496.034782608695, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, false, false, false, false, false, false, false, false
