trend, trendClass, trendLength, tokensPerTweet, mentionsPerTweet, hashTagsPerTweet, tweetsWithUrl, tweetsWithReplies, retweetsPerTweet, favoritesPerTweet, urlsPerTweet, mediasPerTweet, tweetsPerUser, uniqueUsersCount, userStatusesPerUser, listedUsersPerUser, userFollowersPerUser, userFriendsPerUser, avgVerifiedUsers
justice4chotidamini_February_20_2,  Event,  19,  14.708571428571428,  0.12571428571428572,  1.062857142857143,  0.11428571428571428,  0.011428571428571429,  0.0,  0.0,  0.11428571428571428,  0.72,  175.0,  1,  3338.0,  0.0,  170.0,  229.0,  0.0
100happydays_February_20_2,  Meme,  12,  5.8497109826589595,  0.2138728323699422,  1.7861271676300579,  0.23121387283236994,  0.028901734104046242,  0.0,  0.0,  0.23121387283236994,  0.653179190751445,  1.0880503144654088,  159,  4844.201257861635,  3.2955974842767297,  324.75471698113205,  456.0503144654088,  0.0
winterolympics_February_20_2,  Event,  14,  5.641414141414141,  0.2777777777777778,  2.2222222222222223,  0.03535353535353535,  0.045454545454545456,  0.0,  0.0,  0.04040404040404041,  0.045454545454545456,  1.1445086705202312,  173,  6063.71676300578,  5.942196531791907,  658.4161849710982,  622.3005780346821,  0.005780346820809248
tweet4taiji_February_20_2,  Meme,  11,  8.37984496124031,  0.8449612403100775,  1.1007751937984496,  0.8372093023255814,  0.8294573643410853,  0.0,  0.0,  0.8372093023255814,  0.8294573643410853,  14.333333333333334,  9,  4671.111111111111,  5.222222222222222,  355.55555555555554,  530.8888888888889,  0.0
wearpinktosoccersix_February_20_2,  Meme,  19,  6.412162162162162,  1.4594594594594594,  1.1283783783783783,  0.006756756756756757,  0.4797297297297297,  0.0,  0.0,  0.006756756756756757,  0.013513513513513514,  7.0476190476190474,  21,  16195.904761904761,  6.9523809523809526,  1129.142857142857,  1329.6666666666667,  0.0
tweetaphotoyoullneverdelete_February_20_2,  Meme,  27,  1.1338582677165354,  0.3464566929133858,  1.1732283464566928,  0.015748031496062992,  0.12598425196850394,  0.0,  0.0,  0.015748031496062992,  0.984251968503937,  1.309278350515464,  97,  10721.773195876289,  4.309278350515464,  728.9278350515464,  788.6185567010309,  0.0
sorrynotsorry_February_20_2,  Meme,  13,  4.903846153846154,  0.4326923076923077,  1.3942307692307692,  0.0,  0.28846153846153844,  0.0,  0.0,  0.0,  0.07692307692307693,  1.04,  100,  7746.71,  1.82,  640.16,  633.07,  0.0
curling_February_20_2,  Event,  7,  7.1190108191653785,  0.366306027820711,  0.9273570324574961,  0.020865533230293665,  0.1437403400309119,  0.0,  0.0,  0.02241112828438949,  0.030911901081916538,  1.1492007104795736,  1126,  7566.310834813499,  5.773534635879218,  592.7921847246892,  594.9840142095915,  8.880994671403197E-4
britawards2014_February_20_2,  Event,  14,  5.842105263157895,  0.6118421052631579,  1.5723684210526316,  0.07894736842105263,  0.1513157894736842,  0.0,  0.0,  0.07894736842105263,  0.19736842105263158,  1.178294573643411,  129,  6392.7441860465115,  11.48062015503876,  1193.7596899224807,  642.5503875968992,  0.007751937984496124
europaleague_February_20_2,  Event,  12,  6.1502890173410405,  0.1791907514450867,  1.7803468208092486,  0.017341040462427744,  0.05202312138728324,  0.0,  0.0,  0.017341040462427744,  0.06358381502890173,  1.3951612903225807,  124,  7872.806451612903,  3.403225806451613,  488.4032258064516,  661.491935483871,  0.0
premierleaguedarts_February_20_2,  Event,  18,  5.959016393442623,  0.20491803278688525,  1.4180327868852458,  0.0,  0.040983606557377046,  0.0,  0.0,  0.0,  0.00819672131147541,  1.564102564102564,  78,  6520.717948717948,  3.7948717948717947,  426.71794871794873,  747.0384615384615,  0.0
1precky_February_20_2,  Event,  7,  2.2884615384615383,  0.7115384615384616,  2.423076923076923,  0.0,  0.23076923076923078,  0.0,  0.0,  0.0,  0.05128205128205128,  1.5145631067961165,  103,  4772.922330097087,  2.378640776699029,  402.9805825242718,  694.9223300970874,  0.0
teamfollowback_February_20_2,  Meme,  14,  4.406779661016949,  0.8135593220338984,  3.288135593220339,  0.01694915254237288,  0.5932203389830508,  0.0,  0.0,  0.01694915254237288,  0.03389830508474576,  4.538461538461538,  13,  11559.923076923076,  19.076923076923077,  9272.153846153846,  7467.384615384615,  0.0
diyfilms_February_20_2,  Meme,  8,  2.515625,  0.15625,  1.046875,  0.015625,  0.109375,  0.0,  0.0,  0.015625,  0.03125,  3.764705882352941,  17,  11143.0,  9.058823529411764,  558.5294117647059,  626.5294117647059,  0.0
supersizevssuperskinny_February_20_2,  Meme,  22,  6.6521739130434785,  0.2318840579710145,  1.3478260869565217,  0.014492753623188406,  0.11594202898550725,  0.0,  0.0,  0.014492753623188406,  0.0,  1.4081632653061225,  49,  8112.448979591837,  8.040816326530612,  508.57142857142856,  529.5918367346939,  0.0
ff_February_21_2,  Meme,  2,  3.1086079354404843,  4.846671149966375,  1.2720242098184265,  0.02151983860121049,  0.2757229320780094,  0.0,  0.0,  0.02252858103564223,  0.027236045729657026,  2.045392022008253,  1454,  11478.264099037138,  18.873452544704264,  1822.566712517194,  1317.1966987620358,  0.004814305364511692
yammouni_February_21_2,  Event,  8,  5.02542372881356,  1.0536723163841808,  3.965160075329567,  0.025423728813559324,  0.7429378531073446,  0.0,  0.0,  0.025423728813559324,  0.0018832391713747645,  11.419354838709678,  93,  11314.430107526881,  9.419354838709678,  1959.720430107527,  1643.0752688172042,  0.0
tweetapictureyoullneverdelete_February_21_2,  Meme,  29,  1.2337662337662338,  0.6,  1.148051948051948,  0.0025974025974025974,  0.12467532467532468,  0.0,  0.0,  0.0025974025974025974,  0.9766233766233766,  1.3275862068965518,  290,  10212.6,  4.424137931034482,  609.1,  601.9689655172414,  0.0
confessyourunpopularopinion_February_21_2,  Meme,  27,  5.812734082397004,  0.09737827715355805,  1.0749063670411985,  0.00749063670411985,  0.056179775280898875,  0.0,  0.0,  0.00749063670411985,  0.04868913857677903,  1.302439024390244,  205,  11834.6,  3.1902439024390246,  995.829268292683,  859.3756097560976,  0.0
preorderanswerphonenow_February_21_2,  Meme,  22,  3.972332015810277,  0.8853754940711462,  1.691699604743083,  0.003952569169960474,  0.03557312252964427,  0.0,  0.0,  0.003952569169960474,  0.015810276679841896,  19.46153846153846,  13,  19775.0,  7.3076923076923075,  1471.5384615384614,  1520.5384615384614,  0.0
sochi2014_February_21_2,  Event,  9,  6.610337972166998,  0.26938369781312127,  2.088469184890656,  0.02882703777335984,  0.08846918489065607,  0.0,  0.0,  0.030815109343936383,  0.0437375745526839,  1.433048433048433,  702,  6443.78774928775,  8.41168091168091,  554.8974358974359,  601.7806267806268,  0.0
walvfra_February_21_2,  Event,  7,  5.6878453038674035,  0.21408839779005526,  1.7030386740331491,  0.015193370165745856,  0.08011049723756906,  0.0,  0.0,  0.015193370165745856,  0.06767955801104972,  1.81,  400,  4809.6975,  5.4675,  514.7075,  520.665,  0.0
wales_February_21_2,  Event,  5,  6.717226435536294,  0.30083062477428674,  0.7399783315276273,  0.031058143734200072,  0.158540989526905,  0.0,  0.0,  0.031058143734200072,  0.0552546045503792,  1.3306102835175397,  2081,  6247.967803940413,  6.942815953868332,  764.4454589139837,  612.5771263815474,  9.610764055742432E-4
happyfriday_February_21_2,  Meme,  11,  4.975524475524476,  0.6398601398601399,  1.8776223776223777,  0.055944055944055944,  0.08741258741258741,  0.0,  0.0,  0.055944055944055944,  0.17832167832167833,  1.0874524714828897,  263,  3835.977186311787,  5.133079847908745,  590.425855513308,  614.1901140684411,  0.0
bbcsochi_February_21_2,  Event,  8,  7.3,  0.29,  2.0633333333333335,  0.02,  0.09333333333333334,  0.0,  0.0,  0.02,  0.06,  1.4705882352941178,  204,  7743.0392156862745,  6.671568627450981,  410.98039215686276,  535.1323529411765,  0.0
friday_February_21_2,  Meme,  6,  6.455860643637437,  0.49025686448184236,  0.4684086211987009,  0.0562444641275465,  0.1824623560673162,  0.0,  0.0,  0.057425450250959555,  0.10053144375553587,  1.109945928232017,  6103,  7459.594789447812,  5.659839423234475,  775.9244633786662,  609.7168605603802,  9.831230542356219E-4
trndnl_February_21_2,  Meme,  6,  7.242761692650334,  0.19376391982182628,  1.44543429844098,  0.8329621380846325,  0.09131403118040089,  0.0,  0.0,  0.8329621380846325,  0.35412026726057905,  89.8,  5,  22455.2,  14.4,  1349.4,  46.4,  0.0
teamgb_February_21_2,  Event,  6,  6.678571428571429,  0.3159340659340659,  2.2527472527472527,  0.03296703296703297,  0.11538461538461539,  0.0,  0.0,  0.03296703296703297,  0.06593406593406594,  1.2013201320132014,  303,  6488.389438943895,  8.128712871287128,  580.7227722772277,  622.7755775577558,  0.0
tgif_February_21_2,  Meme,  4,  3.92,  0.44,  1.2857142857142858,  0.10857142857142857,  0.07142857142857142,  0.0,  0.0,  0.10857142857142857,  0.1,  1.0574018126888218,  331,  7125.616314199396,  5.187311178247734,  602.821752265861,  499.1691842900302,  0.0030211480362537764
fridayfeeling_February_21_2,  Meme,  13,  5.172995780590718,  0.4472573839662447,  1.8734177215189873,  0.05907172995780591,  0.21518987341772153,  0.0,  0.0,  0.05907172995780591,  0.20253164556962025,  1.1909547738693467,  199,  3588.407035175879,  3.3266331658291457,  543.7386934673367,  558.3517587939698,  0.0
winterolympics_February_21_2,  Event,  14,  6.581632653061225,  0.16326530612244897,  2.2142857142857144,  0.025510204081632654,  0.08673469387755102,  0.0,  0.0,  0.030612244897959183,  0.05102040816326531,  1.2173913043478262,  161,  7140.105590062112,  4.937888198757764,  653.9751552795032,  796.0186335403727,  0.0
tweetmyjobs_February_21_2,  Meme,  11,  4.836601307189542,  0.0,  5.0130718954248366,  1.0,  0.0,  0.0,  0.0,  1.0,  0.0,  4.026315789473684,  38,  292.60526315789474,  0.9736842105263158,  246.02631578947367,  187.47368421052633,  0.0
f1_February_21_2,  Event,  2,  8.169811320754716,  1.5471698113207548,  1.4779874213836477,  0.050314465408805034,  0.4968553459119497,  0.0,  0.0,  0.050314465408805034,  0.0440251572327044,  2.12,  75,  10537.053333333333,  9.72,  519.9733333333334,  679.0266666666666,  0.0
firstworldproblems_February_21_2,  Meme,  18,  6.223529411764706,  0.3176470588235294,  1.1647058823529413,  0.0,  0.24705882352941178,  0.0,  0.0,  0.0,  0.09411764705882353,  1.0897435897435896,  78,  6557.974358974359,  3.551282051282051,  485.5897435897436,  509.06410256410254,  0.0
rielleto14500_February_21_2,  Meme,  13,  9.089285714285714,  1.9107142857142858,  1.0178571428571428,  0.0,  0.9464285714285714,  0.0,  0.0,  0.0,  0.0,  112.0,  1,  15448.0,  27.0,  1053.0,  329.0,  0.0
singitkitty_February_21_2,  Meme,  11,  4.594059405940594,  0.594059405940594,  1.2673267326732673,  0.2871287128712871,  0.09900990099009901,  0.0,  0.0,  0.2871287128712871,  0.04950495049504951,  1.1348314606741574,  89,  5584.337078651685,  4.49438202247191,  428.6292134831461,  487.60674157303373,  0.0
iwant2brich_February_21_2,  Meme,  11,  2.1056338028169015,  0.31690140845070425,  1.0211267605633803,  0.007042253521126761,  0.31690140845070425,  0.0,  0.0,  0.007042253521126761,  0.007042253521126761,  14.2,  10,  12469.7,  7.8,  6670.6,  3823.1,  0.0
followfriday_February_21_2,  Meme,  12,  3.0246913580246915,  3.419753086419753,  2.0987654320987654,  0.04938271604938271,  0.37037037037037035,  0.0,  0.0,  0.04938271604938271,  0.024691358024691357,  1.9285714285714286,  42,  10436.166666666666,  15.714285714285714,  1816.6190476190477,  1504.6904761904761,  0.0
mufc_February_21_2,  Event,  4,  8.965686274509803,  0.47794117647058826,  1.4044117647058822,  0.04656862745098039,  0.22303921568627452,  0.0,  0.0,  0.04656862745098039,  0.10784313725490197,  1.402061855670103,  291,  7637.412371134021,  5.374570446735395,  1096.4570446735395,  693.1993127147766,  0.003436426116838488
weekend_February_21_2,  Meme,  7,  6.930805521579591,  0.7445395771448541,  0.42250567883976936,  0.034946706272933774,  0.32046129652280275,  0.0,  0.0,  0.03564564039839245,  0.05801153241307007,  1.1409489633173844,  5016,  7752.213118022329,  7.8112041467304625,  923.2005582137161,  749.252990430622,  0.0013955342902711324
elisechristie_February_21_2,  Event,  13,  6.389175257731959,  0.2654639175257732,  1.7963917525773196,  0.01804123711340206,  0.13144329896907217,  0.0,  0.0,  0.01804123711340206,  0.01804123711340206,  1.1582089552238806,  335,  4428.901492537313,  5.17910447761194,  530.3522388059702,  563.3313432835821,  0.0
saturdaynighttakeaway_February_22_2,  Event,  21,  4.5870098039215685,  0.6446078431372549,  1.329656862745098,  0.00857843137254902,  0.17892156862745098,  0.0,  0.0,  0.00857843137254902,  0.051470588235294115,  1.281004709576138,  637,  5937.708006279435,  2.436420722135008,  707.5808477237049,  837.8634222919937,  0.0
jjhamblettskypemeimajcat_February_22_2,  Meme,  24,  5.480976013234078,  0.9193548387096774,  1.0194375516956162,  8.271298593879239E-4,  0.41687344913151364,  0.0,  0.0,  0.0012406947890818859,  0.07361455748552523,  35.55882352941177,  68,  18136.147058823528,  9.852941176470589,  2850.5882352941176,  2476.529411764706,  0.0
engvirl_February_22_2,  Event,  7,  5.2952720785013385,  0.264049955396967,  1.8661909009812667,  0.01873327386262266,  0.09099018733273863,  0.0,  0.0,  0.01873327386262266,  0.06868867082961641,  1.5419532324621734,  727,  4646.221458046767,  6.09353507565337,  708.971114167813,  550.2558459422283,  0.001375515818431912
mufc_February_22_2,  Event,  4,  6.808712121212121,  0.2528409090909091,  1.3702651515151516,  0.017045454545454544,  0.11174242424242424,  0.0,  0.0,  0.017992424242424244,  0.06534090909090909,  1.6603773584905661,  636,  7156.33962264151,  4.196540880503145,  635.8993710691824,  663.9355345911949,  0.0
thevoiceuk_February_22_2,  Event,  10,  4.991883116883117,  0.33116883116883117,  1.2727272727272727,  0.05032467532467533,  0.1185064935064935,  0.0,  0.0,  0.05032467532467533,  0.012987012987012988,  1.5285359801488834,  403,  8205.119106699753,  4.786600496277916,  685.1439205955335,  689.9305210918114,  0.0
lufc_February_22_2,  Event,  4,  6.879924953095685,  0.20637898686679174,  1.401500938086304,  0.0225140712945591,  0.09943714821763602,  0.0,  0.0,  0.0225140712945591,  0.0600375234521576,  2.0037593984962405,  266,  6166.2593984962405,  3.943609022556391,  684.672932330827,  737.578947368421,  0.0
mcbusted_February_22_2,  Event,  8,  5.329421626152556,  0.567476948868399,  0.6244761106454317,  0.0075440067057837385,  0.20871751886001677,  0.0,  0.0,  0.0075440067057837385,  0.025984911986588432,  1.4746600741656366,  809,  9980.158220024721,  3.7058096415327566,  628.9196538936959,  686.929542645241,  0.0
ireveng_February_22_2,  Event,  7,  4.686534216335541,  0.2141280353200883,  1.8432671081677705,  0.024282560706401765,  0.0684326710816777,  0.0,  0.0,  0.024282560706401765,  0.0706401766004415,  1.4245283018867925,  318,  4725.795597484277,  5.29874213836478,  544.0125786163522,  615.1540880503145,  0.0031446540880503146
rielleto15k_February_22_2,  Meme,  11,  10.560655737704918,  1.9737704918032788,  1.0,  0.0,  0.9836065573770492,  0.0,  0.0,  0.0,  0.003278688524590164,  152.5,  2,  25498.0,  11.5,  969.0,  556.0,  0.0
rielleto14500_February_22_2,  Meme,  13,  10.976119402985075,  1.9880597014925374,  1.0,  0.0,  0.9940298507462687,  0.0,  0.0,  0.0,  0.0,  335.0,  1,  15818.0,  27.0,  1080.0,  427.0,  0.0
jjhamblettskyplemeimajcat_February_22_2,  Meme,  25,  6.473684210526316,  1.105263157894737,  1.1875,  0.0,  0.7861842105263158,  0.0,  0.0,  0.0,  0.0,  60.8,  5,  5017.6,  2.2,  771.0,  830.6,  0.0
engvire_February_22_2,  Event,  7,  5.285171102661597,  0.26996197718631176,  1.9885931558935361,  0.030418250950570342,  0.09885931558935361,  0.0,  0.0,  0.030418250950570342,  0.07984790874524715,  1.4530386740331491,  181,  5412.4309392265195,  8.19889502762431,  1250.2762430939226,  1102.0828729281768,  0.0055248618784530384
ratchetmileysweat_February_22_2,  Meme,  17,  1.153061224489796,  2.421768707482993,  2.5884353741496597,  0.003401360544217687,  0.8231292517006803,  0.0,  0.0,  0.003401360544217687,  0.5068027210884354,  10.5,  28,  6519.107142857143,  5.75,  1026.2857142857142,  1062.25,  0.0
singitkitty_February_22_2,  Meme,  11,  4.885593220338983,  0.3813559322033898,  1.3093220338983051,  0.19491525423728814,  0.1694915254237288,  0.0,  0.0,  0.19491525423728814,  0.07627118644067797,  1.0442477876106195,  226,  6572.29203539823,  7.278761061946903,  493.00442477876106,  532.287610619469,  0.004424778761061947
whatsappdown_February_22_2,  Event,  12,  5.102127659574468,  0.23829787234042554,  1.6382978723404256,  0.01276595744680851,  0.0851063829787234,  0.0,  0.0,  0.01276595744680851,  0.11914893617021277,  1.1519607843137254,  204,  4971.725490196079,  3.465686274509804,  556.1911764705883,  612.3529411764706,  0.0
whatsapp_February_22_2,  Event,  8,  5.654997585707387,  0.2643650410429744,  0.30154514727184933,  0.01496861419604056,  0.15499758570738773,  0.0,  0.0,  0.01521004345726702,  0.028488652824722356,  1.2662794252522165,  3271,  9503.442983797004,  4.585447875267502,  630.557016202996,  537.0272088046469,  6.114338122898196E-4
facebook_February_22_2,  Event,  8,  7.474808324205915,  0.380065717415115,  0.39211391018619934,  0.06736035049288061,  0.2667031763417306,  0.0,  0.0,  0.07612267250821468,  0.050383351588170866,  1.129950495049505,  1616,  10181.573019801981,  6.890470297029703,  1181.0247524752476,  673.3799504950495,  0.0018564356435643563
itavsco_February_22_2,  Event,  7,  6.085201793721973,  0.25112107623318386,  1.8789237668161436,  0.03587443946188341,  0.1031390134529148,  0.0,  0.0,  0.03587443946188341,  0.013452914798206279,  1.5273972602739727,  146,  6929.979452054795,  5.931506849315069,  532.527397260274,  531.972602739726,  0.0
afcvsafc_February_22_2,  Event,  8,  5.3949044585987265,  0.36942675159235666,  1.8407643312101911,  0.07643312101910828,  0.07643312101910828,  0.0,  0.0,  0.07643312101910828,  0.10828025477707007,  1.3652173913043477,  115,  6290.878260869566,  182.87826086956522,  31037.165217391303,  1914.2173913043478,  0.008695652173913044
comeonengland_February_22_2,  Event,  13,  4.975609756097561,  0.35772357723577236,  2.048780487804878,  0.06504065040650407,  0.13008130081300814,  0.0,  0.0,  0.06504065040650407,  0.10569105691056911,  1.2178217821782178,  101,  4123.663366336634,  19.22772277227723,  2555.990099009901,  901.5940594059406,  0.009900990099009901
sorrynotsorry_February_22_2,  Meme,  13,  5.15,  0.525,  1.4375,  0.0125,  0.3375,  0.0,  0.0,  0.0125,  0.0625,  1.0126582278481013,  79,  6730.797468354431,  1.3924050632911393,  397.82278481012656,  494.4810126582278,  0.0
nofilter_February_22_2,  Meme,  8,  3.8076923076923075,  0.15384615384615385,  3.5641025641025643,  0.6282051282051282,  0.07692307692307693,  0.0,  0.0,  0.6282051282051282,  0.3333333333333333,  1.164179104477612,  67,  7693.462686567164,  5.7164179104477615,  384.07462686567163,  467.0149253731343,  0.0
firstworldproblems_February_22_2,  Meme,  18,  6.083333333333333,  0.2619047619047619,  1.2976190476190477,  0.0,  0.20238095238095238,  0.0,  0.0,  0.0,  0.03571428571428571,  1.05,  80,  6661.5,  5.4375,  358.4875,  415.8625,  0.0
englandvireland_February_22_2,  Event,  15,  5.083333333333333,  0.11904761904761904,  2.0476190476190474,  0.011904761904761904,  0.03571428571428571,  0.0,  0.0,  0.011904761904761904,  0.05952380952380952,  1.1506849315068493,  73,  2542.013698630137,  2.452054794520548,  280.8767123287671,  432.52054794520546,  0.0
sochi2014_February_23_2,  Event,  9,  6.469669117647059,  0.24632352941176472,  1.9402573529411764,  0.03216911764705882,  0.06709558823529412,  0.0,  0.0,  0.03308823529411765,  0.0661764705882353,  1.5259467040673211,  713,  6873.112201963534,  9.361851332398317,  659.8863955119215,  764.2510518934081,  0.002805049088359046
jjhamblettskypemeiamajcat_February_23_2,  Meme,  25,  7.384546271338724,  1.4411500449236299,  1.0862533692722371,  0.0013477088948787063,  0.5480682839173405,  0.0,  0.0,  0.0013477088948787063,  0.006289308176100629,  26.188235294117646,  85,  13164.282352941176,  7.564705882352941,  1715.7764705882353,  1667.0117647058823,  0.0
jjhamblettskypemeimajcat_February_23_2,  Meme,  24,  7.8380820013898544,  0.8783877692842251,  1.0813064628214037,  0.006254343293954135,  0.4155663655316192,  0.0,  0.0,  0.006254343293954135,  0.009034051424600417,  39.97222222222222,  36,  11742.666666666666,  8.36111111111111,  2106.277777777778,  1697.611111111111,  0.0
unionjustthebeginning_February_23_2,  Event,  21,  5.648365679264556,  1.134320735444331,  1.1790091930541369,  0.001787538304392237,  0.7362104187946884,  0.0,  0.0,  0.001787538304392237,  0.009959141981613892,  16.523206751054854,  237,  13017.89029535865,  8.341772151898734,  1659.57805907173,  1398.632911392405,  0.0
lukefriendmaxpop_February_23_2,  Meme,  16,  4.439814814814815,  1.6087962962962963,  1.0925925925925926,  0.004629629629629629,  0.6134259259259259,  0.0,  0.0,  0.004629629629629629,  0.0625,  18.782608695652176,  23,  12980.347826086956,  9.826086956521738,  1536.7391304347825,  1085.304347826087,  0.0
unionjjustthebeginning_February_23_2,  Event,  22,  4.957230142566192,  1.3340122199592668,  1.0570264765784114,  0.0,  0.8024439918533605,  0.0,  0.0,  0.0,  0.034623217922606926,  14.878787878787879,  33,  9729.878787878788,  3.6363636363636362,  926.7575757575758,  1140.1818181818182,  0.0
5sosichooseyou_February_23_2,  Meme,  14,  4.438848920863309,  1.0503597122302157,  1.0971223021582734,  0.017985611510791366,  0.43884892086330934,  0.0,  0.0,  0.017985611510791366,  0.046762589928057555,  3.2705882352941176,  85,  15359.435294117648,  11.305882352941177,  1865.729411764706,  1630.764705882353,  0.0
ncfc_February_23_2,  Event,  4,  7.303341902313624,  0.33161953727506427,  1.7223650385604112,  0.02056555269922879,  0.13624678663239073,  0.0,  0.0,  0.02056555269922879,  0.043701799485861184,  1.706140350877193,  228,  6288.372807017544,  9.135964912280702,  727.7675438596491,  631.5745614035088,  0.0
euro2016_February_23_2,  Event,  8,  6.717079530638853,  0.23142112125162972,  1.4185136897001305,  0.02151238591916558,  0.10104302477183832,  0.0,  0.0,  0.02151238591916558,  0.03780964797913951,  1.472168905950096,  1042,  6903.594049904031,  3.8099808061420344,  549.253358925144,  666.6708253358925,  0.0
towie_February_23_2,  Event,  5,  4.493387164137547,  0.22943060002784352,  0.5185855492134206,  0.0019490463594598357,  0.08589725741333705,  0.0,  0.0,  0.0019490463594598357,  0.019490463594598356,  1.3713249331806032,  5238,  7248.563573883162,  1.433180603283696,  698.2430316914853,  592.8090874379534,  3.8182512409316535E-4
ynwa_February_23_2,  Event,  4,  6.276872964169381,  0.6807817589576547,  1.6042345276872965,  0.019543973941368076,  0.22312703583061888,  0.0,  0.0,  0.019543973941368076,  0.0993485342019544,  1.6505376344086022,  372,  6152.80376344086,  4.954301075268817,  633.0188172043011,  695.1370967741935,  0.002688172043010753
topgear_February_23_2,  Event,  7,  4.787728026533997,  0.21393034825870647,  1.1592039800995024,  0.006633499170812604,  0.07960199004975124,  0.0,  0.0,  0.006633499170812604,  0.03648424543946932,  1.2829787234042553,  470,  8359.131914893616,  4.685106382978724,  679.0382978723404,  719.5361702127659,  0.0
nufc_February_23_2,  Event,  4,  7.133123689727463,  0.20230607966457023,  1.39937106918239,  0.020964360587002098,  0.10272536687631027,  0.0,  0.0,  0.020964360587002098,  0.06813417190775681,  1.7932330827067668,  532,  7329.928571428572,  4.4943609022556394,  674.9342105263158,  666.2744360902255,  0.0037593984962406013
rielleto15k_February_23_2,  Meme,  11,  9.992467043314502,  1.9868173258003767,  1.0,  0.0,  0.9905838041431262,  0.0,  0.0,  0.0,  0.0,  265.5,  2,  25574.0,  11.0,  968.0,  557.5,  0.0
winterolympics_February_23_2,  Event,  14,  5.9397590361445785,  0.2248995983935743,  2.2008032128514055,  0.020080321285140562,  0.0321285140562249,  0.0,  0.0,  0.020080321285140562,  0.060240963855421686,  1.245,  200,  6093.15,  4.7,  519.99,  639.43,  0.0
room94followspree_February_23_2,  Meme,  17,  3.367088607594937,  0.8438818565400844,  1.1856540084388185,  0.0,  0.5063291139240507,  0.0,  0.0,  0.0,  0.02531645569620253,  7.9,  30,  8082.266666666666,  1.6333333333333333,  869.8666666666667,  946.6666666666666,  0.0
bbcsochi_February_23_2,  Event,  8,  6.837988826815643,  0.41899441340782123,  1.9832402234636872,  0.01675977653631285,  0.10614525139664804,  0.0,  0.0,  0.01675977653631285,  0.05027932960893855,  1.4206349206349207,  126,  7482.992063492064,  7.055555555555555,  329.07936507936506,  546.3412698412699,  0.0
singitkitty_February_23_2,  Meme,  11,  4.905349794238683,  0.31275720164609055,  1.1646090534979423,  0.1646090534979424,  0.17695473251028807,  0.0,  0.0,  0.1646090534979424,  0.05761316872427984,  1.0340425531914894,  235,  5467.83829787234,  3.6,  405.0425531914894,  471.6212765957447,  0.0
supersunday_February_23_2,  Meme,  11,  6.508108108108108,  0.3081081081081081,  1.6324324324324324,  0.032432432432432434,  0.1945945945945946,  0.0,  0.0,  0.032432432432432434,  0.04864864864864865,  1.3909774436090225,  133,  8543.631578947368,  2.345864661654135,  446.5112781954887,  583.6541353383459,  0.0
euro2016draw_February_23_2,  Event,  12,  5.697986577181208,  0.18791946308724833,  1.4966442953020134,  0.013422818791946308,  0.026845637583892617,  0.0,  0.0,  0.013422818791946308,  0.040268456375838924,  1.3303571428571428,  112,  8210.098214285714,  4.9375,  657.7767857142857,  879.5535714285714,  0.0
loveit_February_23_2,  Meme,  6,  4.985915492957746,  0.5845070422535211,  2.380281690140845,  0.08450704225352113,  0.19718309859154928,  0.0,  0.0,  0.08450704225352113,  0.11267605633802817,  1.0215827338129497,  139,  3763.31654676259,  1.5611510791366907,  340.6978417266187,  521.2086330935252,  0.0
closingceremony_February_23_2,  Event,  15,  5.62780269058296,  0.23766816143497757,  2.0403587443946187,  0.02242152466367713,  0.06726457399103139,  0.0,  0.0,  0.02242152466367713,  0.11659192825112108,  1.5704225352112675,  142,  7259.7535211267605,  6.507042253521127,  547.5985915492957,  622.1478873239437,  0.0
100happydays_February_23_2,  Meme,  12,  6.311224489795919,  0.25510204081632654,  1.8112244897959184,  0.20408163265306123,  0.04591836734693878,  0.0,  0.0,  0.20408163265306123,  0.6785714285714286,  1.1666666666666667,  168,  4257.875,  2.630952380952381,  325.5297619047619,  458.6607142857143,  0.0
thevoiceuk_February_23_2,  Event,  10,  6.016129032258065,  0.31451612903225806,  1.3870967741935485,  0.056451612903225805,  0.13709677419354838,  0.0,  0.0,  0.056451612903225805,  0.024193548387096774,  1.4939759036144578,  83,  8798.481927710844,  3.4819277108433737,  599.9397590361446,  760.2168674698795,  0.0
sorrynotsorry_February_23_2,  Meme,  13,  5.101010101010101,  0.4444444444444444,  1.6363636363636365,  0.030303030303030304,  0.2727272727272727,  0.0,  0.0,  0.030303030303030304,  0.12121212121212122,  1.0421052631578946,  95,  7063.2947368421055,  2.2,  586.978947368421,  566.9368421052632,  0.0
avfc_February_23_2,  Event,  4,  7.130526315789473,  0.24210526315789474,  1.56,  0.042105263157894736,  0.12631578947368421,  0.0,  0.0,  0.042105263157894736,  0.06315789473684211,  1.9791666666666667,  240,  7600.6125,  4.966666666666667,  594.975,  650.8541666666666,  0.008333333333333333
trndnl_February_23_2,  Meme,  6,  7.794314381270903,  0.3076923076923077,  1.3729096989966556,  0.7575250836120402,  0.1254180602006689,  0.0,  0.0,  0.7575250836120402,  0.3193979933110368,  119.6,  5,  22718.0,  14.4,  1367.8,  46.4,  0.0
canvsswe_February_23_2,  Event,  8,  4.844262295081967,  0.1721311475409836,  2.3114754098360657,  0.02459016393442623,  0.07377049180327869,  0.0,  0.0,  0.02459016393442623,  0.07377049180327869,  1.5061728395061729,  81,  7298.271604938272,  9.037037037037036,  492.04938271604937,  573.1604938271605,  0.0
